User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Quantity Sold,Unit Price,Total Sales,Customer Age
1001301,Wale,P00057442,M,26-35,32,1,Uttar Pradesh,Central,Lawyer,Beauty,1,4564,,,,
1002236,Sharda,P00354342,F,0-17,14,0,Madhya Pradesh,Central,Banking,Beauty,1,4561,,,,
1000245,Dortch,P00269642,F,36-45,38,0,Madhya Pradesh,Central,Banking,Beauty,3,4560,,,,
1004140,Bertelson,P00319342,F,26-35,31,0,Andhra Pradesh,Southern,IT Sector,Beauty,2,4559,,,,
1001448,Avila,P00192942,M,26-35,26,0,Delhi,Central,IT Sector,Stationery,4,4558,,,,
1005585,Mhatre,P00288942,F,26-35,34,1,Karnataka,Southern,Food Processing,Footwear & Shoes,2,4553,,,,
1001425,Sudevi,P00153742,F,0-17,15,1,Madhya Pradesh,Central,Hospitality,Beauty,2,4553,,,,
1005065,Tanvi,P00117942,F,26-35,34,1,Uttar Pradesh,Central,Govt,Beauty,3,4552,,,,
1003328,Sonakshi,P00134542,F,55+,74,1,Karnataka,Southern,IT Sector,Food,3,4548,,,,
1000587,Hrisheekesh,P00177742,F,26-35,31,1,Madhya Pradesh,Central,IT Sector,Beauty,4,4545,,,,
1004808,Anthony,P00347142,F,36-45,40,0,Madhya Pradesh,Central,Retail,Beauty,2,4545,,,,
1001298,Siddharth,P00148642,F,36-45,45,0,Andhra Pradesh,Southern,Healthcare,Beauty,4,4541,,,,
1000157,Michelle,P00243942,F,36-45,42,0,Delhi,Central,Aviation,Beauty,3,4540,,,,
1005789,Castell,P00175642,F,26-35,30,0,Madhya Pradesh,Central,IT Sector,Beauty,2,4538,,,,
1001355,Priyanka,P00250842,M,46-50,50,0,Uttar Pradesh,Central,Healthcare,Food,3,4536,,,,
1003380,Blumstein,P00052842,F,51-55,51,0,Uttar Pradesh,Central,Hospitality,Food,3,4533,,,,
1003401,Ameesha,P00124242,F,36-45,41,0,Delhi,Central,Construction,Footwear & Shoes,2,4532,,,,
1002476,Ocampo,P00293342,M,51-55,51,0,Haryana,Northern,Hospitality,Furniture,2,4527,,,,
1005294,Ed,P00052842,F,26-35,31,1,Andhra Pradesh,Southern,IT Sector,Beauty,3,4524,,,,
1000173,Muhammed,P00204942,F,26-35,33,1,Madhya Pradesh,Central,IT Sector,Beauty,4,4524,,,,
1005536,Troy,P00019042,F,26-35,29,0,Gujarat,Western,Banking,Furniture,4,4523,,,,
1002498,Sonal,P0094442,F,55+,72,0,Madhya Pradesh,Central,IT Sector,Beauty,1,4522,,,,
1001041,Schnelling,P00200642,F,46-50,50,0,Delhi,Central,Healthcare,Beauty,1,4519,,,,
1001203,Bailliet,P00303442,M,26-35,31,1,Karnataka,Southern,Aviation,Food,1,4519,,,,
1004972,Barcio,P00180142,F,36-45,44,0,Madhya Pradesh,Central,Healthcare,Footwear & Shoes,2,4518,,,,
1002348,Noopur,P00123742,F,51-55,53,0,Madhya Pradesh,Central,Aviation,Beauty,3,4518,,,,
1004573,Cari,P00052842,F,51-55,54,0,Madhya Pradesh,Central,Healthcare,Beauty,3,4518,,,,
1002570,Herbert,P00034142,M,55+,58,1,Gujarat,Western,Retail,Beauty,1,4517,,,,
1001301,Wale,P00000742,M,26-35,26,0,Gujarat,Western,Lawyer,Beauty,1,4515,,,,
1001599,Akshata,P00306042,F,26-35,30,1,Madhya Pradesh,Central,Construction,Footwear & Shoes,4,4515,,,,
1003985,Jarboe,P00029742,F,46-50,46,0,Madhya Pradesh,Central,Chemical,Beauty,1,4515,,,,
1005787,Aditya,P00120642,F,26-35,31,0,Delhi,Central,IT Sector,Footwear & Shoes,3,4514,,,,
1001172,Astrea,P00169542,M,26-35,29,1,Madhya Pradesh,Central,IT Sector,Beauty,3,4514,,,,
1001556,Deanra,P00356742,F,18-25,20,1,Andhra Pradesh,Southern,Aviation,Food,3,4513,,,,
1005323,Asish,P00188642,M,26-35,35,0,Andhra Pradesh,Southern,Govt,Beauty,2,4513,,,,
1001448,Avila,P00246742,M,26-35,32,0,Maharashtra,Western,Construction,Food,1,4510,,,,
1004506,Ashbrook,P00165742,F,51-55,52,0,Uttar Pradesh,Central,Healthcare,Beauty,2,4509,,,,
1002759,Alice,P00008242,F,26-35,35,0,Delhi,Central,Healthcare,Footwear & Shoes,1,4507,,,,
1001112,Abelman,P00337642,F,18-25,18,1,Madhya Pradesh,Central,Healthcare,Food,4,4506,,,,
1003153,Praneet,P00212942,M,26-35,32,0,Madhya Pradesh,Central,Govt,Food,2,4506,,,,
1001016,Applegate,P00358742,F,55+,59,0,Uttar Pradesh,Central,Media,Beauty,1,4506,,,,
1005367,Barton,P00103042,F,18-25,22,0,Delhi,Central,IT Sector,Beauty,1,4502,,,,
1002194,Arntzen,P00019342,F,26-35,29,0,Delhi,Central,Banking,Beauty,4,4502,,,,
1002649,Abhimanyu,P00227642,M,26-35,29,0,Karnataka,Southern,Banking,Food,1,4501,,,,
1001584,Becker,P00243942,F,26-35,27,1,Himachal Pradesh,Northern,IT Sector,Furniture,3,4500,,,,
1004522,Jaydeep,P00288942,F,46-50,48,1,Uttar Pradesh,Central,Hospitality,Footwear & Shoes,3,4498,,,,
1004831,Boyes,P00293242,M,26-35,33,0,Himachal Pradesh,Northern,Media,Beauty,4,4497,,,,
1005026,Stuti,P00017642,F,26-35,32,1,Madhya Pradesh,Central,Govt,Beauty,4,4497,,,,
1000953,Shaily,P00217142,F,51-55,52,1,Uttar Pradesh,Central,Banking,Beauty,2,4497,,,,
1002748,Farhat,P00065042,F,26-35,35,1,Madhya Pradesh,Central,Agriculture,Beauty,3,4494,,,,
1001937,Bzostek,P00114042,F,26-35,29,1,Maharashtra,Western,IT Sector,Beauty,3,4494,,,,
1003311,Neola,P00028842,F,26-35,26,0,Karnataka,Southern,Healthcare,Footwear & Shoes,1,4492,,,,
1001087,Waco,P00117142,F,26-35,30,1,Madhya Pradesh,Central,Lawyer,Beauty,3,4491,,,,
1000174,Edelman,P00312742,F,26-35,35,1,Andhra Pradesh,Southern,IT Sector,Beauty,2,4490,,,,
1001737,Adhvaita,P00145642,F,36-45,37,0,Delhi,Central,Healthcare,Footwear & Shoes,3,4488,,,,
1001274,Quincy,P00071542,F,46-50,50,0,Maharashtra,Western,Media,Food,3,4488,,,,
1005042,Glotzbach,P00051942,M,18-25,19,1,Gujarat,Western,Hospitality,Food,1,4487,,,,
1003756,Harsh,P00149642,F,18-25,18,0,Karnataka,Southern,Aviation,Food,2,4487,,,,
1001941,Gopal,P00218342,M,36-45,26,1,Madhya Pradesh,Central,Aviation,Beauty,2,4486,,,,
1000308,Bzostek,P00021142,F,26-35,33,0,Madhya Pradesh,Central,IT Sector,Food,4,4486,,,,
1004626,Soumyabrata,P00132042,F,26-35,34,0,Uttar Pradesh,Central,Retail,Food,2,4484,,,,
1003529,Claire,P00194242,M,46-50,50,1,Maharashtra,Western,Govt,Food,2,4482,,,,
1002414,McFarland,P00071442,F,26-35,30,1,Uttar Pradesh,Central,Automobile,Footwear & Shoes,2,4480,,,,
1003592,Hooks,P00145642,M,55+,65,1,Jharkhand,Eastern,Banking,Food,3,4479,,,,
1002898,Kotsonis,P00100942,F,18-25,19,0,Madhya Pradesh,Central,Hospitality,Beauty,3,4479,,,,
1002026,Watters,P00367542,F,51-55,51,0,Telangana,Southern,Retail,Food,2,4478,,,,
1003576,Alejandro,P00288642,F,51-55,52,0,Madhya Pradesh,Central,IT Sector,Beauty,1,4476,,,,
1002907,Bharat,P00010242,M,36-45,40,0,Maharashtra,Western,Textile,Beauty,1,4475,,,,
1004309,Chance,P00131042,F,26-35,28,1,Madhya Pradesh,Central,Lawyer,Beauty,1,4474,,,,
1003993,Suraj,P00345242,F,26-35,26,0,Andhra Pradesh,Southern,Govt,Beauty,1,4473,,,,
1001988,Cohen,P00286642,M,26-35,28,0,Madhya Pradesh,Central,Healthcare,Food,3,4473,,,,
1001605,Barnes,P00159642,M,18-25,24,1,Karnataka,Southern,Healthcare,Beauty,1,4472,,,,
1005535,Monisha,P00265242,F,26-35,33,0,Andhra Pradesh,Southern,Textile,Beauty,2,4470,,,,
1000981,Ann,P00134142,F,26-35,29,0,Delhi,Central,Aviation,Beauty,3,4468,,,,
1003242,Sneha,P00112542,F,51-55,52,0,Delhi,Central,Retail,Stationery,1,4467,,,,
1000424,Sudevi,P00331842,F,26-35,26,1,Madhya Pradesh,Central,Textile,Beauty,2,4467,,,,
1002570,Herbert,P00110042,M,55+,61,1,Maharashtra,Western,Media,Food,1,4466,,,,
1005352,Aditi,P00191642,M,36-45,45,0,Uttar Pradesh,Central,Healthcare,Beauty,1,4464,,,,
1001741,Barchas,P00084942,F,36-45,42,0,Madhya Pradesh,Central,Banking,Beauty,4,4463,,,,
1003378,Chikku,P00139942,F,18-25,18,0,Madhya Pradesh,Central,IT Sector,Beauty,3,4462,,,,
1005143,Andrew,P00042842,F,18-25,18,1,Delhi,Central,Automobile,Beauty,1,4460,,,,
1004271,Marley,P00128242,F,36-45,42,1,Madhya Pradesh,Central,Agriculture,Beauty,2,4459,,,,
1002308,Braxton,P00248742,M,46-50,49,0,Madhya Pradesh,Central,Retail,Beauty,3,4459,,,,
1001150,Becky,P00046142,M,26-35,30,0,Maharashtra,Western,Healthcare,Beauty,3,4452,,,,
1004990,Aleksandra,P00288742,M,26-35,33,1,Himachal Pradesh,Northern,Banking,Stationery,3,4451,,,,
1005411,Pelletier,P00276642,M,0-17,12,0,Haryana,Northern,Banking,Food,3,4450,,,,
1001358,Jaydeep,P00160642,F,36-45,44,0,Delhi,Central,Healthcare,Beauty,4,4448,,,,
1001017,Farhat,P00368242,F,36-45,42,1,Madhya Pradesh,Central,Media,Beauty,3,4444,,,,
1005161,Eaton,P00113142,F,26-35,35,1,Andhra Pradesh,Southern,Hospitality,Beauty,3,4443,,,,
1003416,Vaibhavi,P00158542,F,26-35,31,0,Maharashtra,Western,Govt,Beauty,3,4443,,,,
1002611,Rachna,P00319042,F,26-35,27,1,Uttar Pradesh,Central,Banking,Footwear & Shoes,2,4443,,,,
1005079,Inderpreet,P00295942,F,26-35,32,0,Andhra Pradesh,Southern,Food Processing,Beauty,3,4441,,,,
1005163,Bhavna,P00138542,F,46-50,48,0,Delhi,Central,Banking,Footwear & Shoes,3,4441,,,,
1001579,Victor,P00235442,F,26-35,33,0,Karnataka,Southern,Food Processing,Food,3,4441,,,,
1001680,Vasudev,P00016642,M,26-35,26,0,Uttar Pradesh,Central,Food Processing,Food,2,4440,,,,
1002048,Bell-,P00116142,F,51-55,51,0,Madhya Pradesh,Central,Aviation,Beauty,1,4439,,,,
1004643,Christine,P0099242,F,26-35,30,1,Madhya Pradesh,Central,Food Processing,Beauty,2,4438,,,,
1001844,Witt,P00148642,M,18-25,19,1,Karnataka,Southern,Healthcare,Food,3,4436,,,,
1001099,Dominguez,P00071442,F,26-35,33,0,Delhi,Central,IT Sector,Food,1,4431,,,,
1000824,Suraj,P00177442,F,36-45,38,0,Maharashtra,Western,Aviation,Beauty,4,4430,,,,
1005788,Bixby,P00035842,F,26-35,33,1,Madhya Pradesh,Central,IT Sector,Food,3,4428,,,,
1002477,Hane,P00183442,F,46-50,49,0,Madhya Pradesh,Central,IT Sector,Beauty,1,4428,,,,
1004773,Sewall,P00210342,F,46-50,47,1,Karnataka,Southern,Automobile,Food,1,4426,,,,
1004318,Carlisle,P00131942,F,26-35,32,1,Maharashtra,Western,Healthcare,Beauty,2,4423,,,,
1000482,Mukesh,P00052742,F,26-35,26,0,Madhya Pradesh,Central,Construction,Beauty,3,4421,,,,
1005812,Chikku,P00115942,M,26-35,33,0,Delhi,Central,IT Sector,Food,2,4409,,,,
1005957,Takahito,P00016542,F,18-25,25,1,Andhra Pradesh,Southern,IT Sector,Food,2,4405,,,,
1004852,Parhena,P00176042,F,36-45,39,1,Karnataka,Southern,Lawyer,Footwear & Shoes,3,4402,,,,
1005564,Jocasta,P00337542,F,46-50,48,0,Delhi,Central,Media,Food,3,4399,,,,
1005282,Hood,P00220242,M,18-25,20,1,Karnataka,Southern,Banking,Food,1,4397,,,,
1003081,Kalyani,P00046742,M,26-35,34,0,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,1,4392,,,,
1000397,Flentye,P00117942,F,36-45,43,0,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,2,4391,,,,
1004508,Phonely,P00213542,F,26-35,27,0,Maharashtra,Western,Retail,Food,4,4380,,,,
1002611,Rachna,P00102642,F,26-35,35,1,Uttar Pradesh,Central,Govt,Food,4,4380,,,,
1003469,Schoenberger,P00046242,F,46-50,47,1,Jharkhand,Eastern,IT Sector,Food,1,4372,,,,
1001201,Daksh,P00289942,F,18-25,22,1,Maharashtra,Western,Lawyer,Food,4,4365,,,,
1000202,Maithilee,P00145442,F,18-25,25,1,Uttar Pradesh,Central,Retail,Food,3,4365,,,,
1002106,Luke,P00346742,M,18-25,22,0,Maharashtra,Western,Banking,Food,3,4358,,,,
1004238,Dona,P00331042,F,36-45,44,0,Uttar Pradesh,Central,Banking,Food,2,4350,,,,
1004510,Crebagga,P00237042,F,46-50,49,0,Karnataka,Southern,IT Sector,Footwear & Shoes,4,4347,,,,
1002694,Anudeep,P00179042,F,18-25,20,0,Karnataka,Southern,IT Sector,Food,1,4344,,,,
1000187,Chong,P00036042,M,46-50,49,0,Karnataka,Southern,Healthcare,Food,4,4342,,,,
1004016,Dowd,P00278042,F,51-55,52,1,Uttar Pradesh,Central,Lawyer,Food,4,4332,,,,
1004021,Aishwarya,P00131342,F,51-55,54,0,Uttar Pradesh,Central,Healthcare,Food,1,4325,,,,
1001835,Jamie,P00029542,F,26-35,31,1,Maharashtra,Western,Automobile,Food,1,4322,,,,
1002205,Amol,P00190142,M,26-35,32,0,Maharashtra,Western,Banking,Food,2,4317,,,,
1000134,Bickford,P00350942,F,26-35,29,0,Maharashtra,Western,Aviation,Food,1,4311,,,,
1002051,Hackney,P00028842,F,36-45,38,1,Delhi,Central,Food Processing,Footwear & Shoes,1,4303,,,,
1001050,Nishant,P00344542,F,26-35,34,0,Maharashtra,Western,Healthcare,Food,2,4299,,,,
1005482,Daksh,P00184042,F,18-25,19,1,Maharashtra,Western,Media,Food,3,4298,,,,
1001404,Vineet,P00259342,F,51-55,55,0,Uttar Pradesh,Central,Banking,Furniture,4,4296,,,,
1005738,O'Donnell,P00249542,F,26-35,29,1,Delhi,Central,Automobile,Footwear & Shoes,4,4294,,,,
1003850,Smith,P00113242,F,18-25,21,1,Andhra Pradesh,Southern,Chemical,Food,3,4293,,,,
1005394,Cari,P00048342,F,18-25,25,0,Karnataka,Southern,Textile,Food,2,4293,,,,
1001499,Caffey,P00100442,F,0-17,15,0,Maharashtra,Western,Aviation,Food,1,4293,,,,
1002820,Arpita,P00177842,M,36-45,41,1,Himachal Pradesh,Northern,IT Sector,Food,1,4290,,,,
1005046,Derr,P00302042,F,26-35,34,0,Maharashtra,Western,Aviation,Food,2,4286,,,,
1001124,Hamilton,P00218242,F,26-35,27,0,Uttar Pradesh,Central,IT Sector,Food,2,4284,,,,
1003842,Shivangi,P00000142,M,36-45,41,0,Karnataka,Southern,IT Sector,Food,3,4282,,,,
1000780,Ishit,P00208742,F,26-35,29,0,Uttar Pradesh,Central,Healthcare,Food,2,4278,,,,
1004262,Paromita,P00030942,M,36-45,40,0,Uttar Pradesh,Central,Healthcare,Food,1,4277,,,,
1004917,Jumper,P00176942,F,46-50,47,0,Gujarat,Western,Aviation,Food,4,4276,,,,
1001357,Julie,P00118742,M,46-50,46,1,Karnataka,Southern,Banking,Footwear & Shoes,3,4276,,,,
1000351,Ludtke,P00034042,F,18-25,20,1,Uttar Pradesh,Central,Aviation,Food,3,4276,,,,
1005602,Childs,P00296042,F,36-45,39,0,Madhya Pradesh,Central,Construction,Food,1,4273,,,,
1004796,Mayank,P00276642,F,36-45,43,1,Uttar Pradesh,Central,Govt,Food,4,4272,,,,
1005634,D'Ascenzo,P00183242,F,26-35,34,0,Maharashtra,Western,Aviation,Food,1,4269,,,,
1002164,McCrossin,P00118442,F,36-45,37,1,Delhi,Central,Banking,Food,2,4268,,,,
1005345,Tiffany,P00216342,M,26-35,28,0,Delhi,Central,Banking,Electronics & Gadgets,2,4265,,,,
1005788,Bixby,P00319142,F,26-35,32,0,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,4,4263,,,,
1001185,Duhita,P00135142,M,36-45,37,1,Andhra Pradesh,Southern,Automobile,Electronics & Gadgets,4,4262,,,,
1005643,Shreyshi,P00183242,M,36-45,39,0,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,1,4262,,,,
1004251,Reed,P00295842,F,46-50,47,0,Himachal Pradesh,Northern,Media,Electronics & Gadgets,4,4261,,,,
1000752,Flathmann,P00041842,M,26-35,27,0,Karnataka,Southern,Healthcare,Food,1,4259,,,,
1000857,Lela,P00085642,F,36-45,45,1,Bihar,Eastern,Healthcare,Electronics & Gadgets,3,4251,,,,
1001338,Braden,P00160942,F,26-35,27,0,Uttar Pradesh,Central,Lawyer,Electronics & Gadgets,1,4251,,,,
1000293,Chapman,P00110542,F,55+,73,0,Jharkhand,Eastern,Food Processing,Electronics & Gadgets,3,4250,,,,
1000608,Brumfield,P00288542,F,18-25,21,1,Maharashtra,Western,Hospitality,Hand & Power Tools,4,4250,,,,
1003012,Seio,P00064242,F,26-35,27,1,Andhra Pradesh,Southern,Hospitality,Electronics & Gadgets,1,4248,,,,
1002458,Stewart,P00057642,F,26-35,29,0,Jharkhand,Eastern,Hospitality,Electronics & Gadgets,1,4247,,,,
1001137,Dave,P00109842,F,18-25,21,1,Maharashtra,Western,Healthcare,Food,2,4245,,,,
1001202,Diwakar,P00232342,F,36-45,42,0,Uttar Pradesh,Central,Banking,Food,3,4242,,,,
1000498,Bill,P00278642,F,36-45,37,0,Uttar Pradesh,Central,Chemical,Electronics & Gadgets,1,4240,,,,
1005323,Asish,P00317842,F,26-35,26,1,Himachal Pradesh,Northern,Hospitality,Electronics & Gadgets,3,4236,,,,
1004703,Gilpin,P00224142,F,26-35,32,0,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,4,4235,,,,
1005457,Andreadi,P00190742,F,18-25,18,0,Telangana,Southern,Healthcare,Food,2,4235,,,,
1003471,Mull,P00145942,F,18-25,22,1,Madhya Pradesh,Central,Aviation,Footwear & Shoes,3,4234,,,,
1001939,Gainer,P00273042,M,36-45,42,0,Maharashtra,Western,Healthcare,Food,1,4234,,,,
1001758,Edelman,P00115642,M,26-35,26,0,Delhi,Central,Healthcare,Food,3,4233,,,,
1001727,Lanier,P00112942,F,36-45,45,1,Gujarat,Western,Aviation,Electronics & Gadgets,4,4233,,,,
1002666,Glantz,P00199442,F,46-50,46,1,Kerala,Southern,Lawyer,Electronics & Gadgets,2,4233,,,,
1005445,Atkinson,P00318142,F,26-35,28,1,Delhi,Central,Healthcare,Electronics & Gadgets,3,4232,,,,
1005938,Brown,P00188042,F,26-35,31,1,Maharashtra,Western,IT Sector,Stationery,2,4230,,,,
1005090,Harton,P00080042,M,36-45,40,0,Karnataka,Southern,Automobile,Food,3,4229,,,,
1004962,Namrata,P00177542,F,26-35,34,0,Haryana,Northern,IT Sector,Food,2,4228,,,,
1000553,Turumella,P00224442,F,26-35,31,0,Madhya Pradesh,Central,Retail,Food,2,4228,,,,
1005474,Mohan,P00111142,F,26-35,30,0,Punjab,Northern,Textile,Electronics & Gadgets,3,4228,,,,
1001010,Bremer,P00215642,F,26-35,30,1,Jharkhand,Eastern,Aviation,Electronics & Gadgets,1,4227,,,,
1001182,Zypern,P00100442,F,0-17,16,1,Kerala,Southern,IT Sector,Food,3,4227,,,,
1005874,Irving,P00120042,F,26-35,32,1,Rajasthan,Northern,Govt,Electronics & Gadgets,1,4227,,,,
1003043,Knudson,P00351042,F,18-25,25,1,Gujarat,Western,Banking,Electronics & Gadgets,3,4224,,,,
1003431,Frazer,P00201342,M,46-50,50,1,Andhra Pradesh,Southern,Govt,Food,3,4220,,,,
1002042,DeVincentis,P00002442,F,0-17,15,0,Uttar Pradesh,Central,Healthcare,Food,1,4217,,,,
1002031,Aditya,P00150942,F,36-45,45,1,Himachal Pradesh,Northern,IT Sector,Electronics & Gadgets,4,4214,,,,
1005059,Hawkins,P00169742,M,46-50,50,1,Jharkhand,Eastern,Construction,Electronics & Gadgets,1,4214,,,,
1005059,Hawkins,P00169742,M,46-50,50,1,Madhya Pradesh,Central,Construction,Electronics & Gadgets,3,4214,,,,
1000970,Eichhorn,P00021742,F,26-35,33,1,Uttar Pradesh,Central,Aviation,Food,2,4213,,,,
1002208,Ashmi,P00294542,F,26-35,32,1,Maharashtra,Western,IT Sector,Electronics & Gadgets,3,4211,,,,
1003751,Victor,P00295442,M,36-45,36,0,Karnataka,Southern,Aviation,Electronics & Gadgets,3,4210,,,,
1004715,Snel,P00112442,F,26-35,35,1,Uttar Pradesh,Central,Govt,Electronics & Gadgets,2,4209,,,,
1003662,Taslimi,P00311442,F,36-45,44,0,Punjab,Northern,IT Sector,Electronics & Gadgets,2,4208,,,,
1004281,Sagar,P00218242,F,55+,58,0,Rajasthan,Northern,Agriculture,Food,4,4208,,,,
1004760,Teena,P00341342,M,36-45,41,1,Delhi,Central,Govt,Stationery,3,4204,,,,
1004833,Chandni,P00117942,F,36-45,38,1,Haryana,Northern,Banking,Electronics & Gadgets,2,4204,,,,
1005459,Skye,P00276742,M,0-17,12,0,Punjab,Northern,IT Sector,Food,1,4204,,,,
1005382,Leatherbury,P00154642,F,18-25,22,0,Maharashtra,Western,Healthcare,Food,2,4203,,,,
1003196,Tushina,P00249142,M,18-25,19,1,Madhya Pradesh,Central,Healthcare,Food,4,4202,,,,
1005371,McFarland,P00303742,F,26-35,35,0,Himachal Pradesh,Northern,Textile,Electronics & Gadgets,4,4201,,,,
1005371,McFarland,P00303742,F,26-35,35,0,Telangana,Southern,Textile,Electronics & Gadgets,1,4201,,,,
1003695,Bell,P00278242,F,26-35,29,0,Uttar Pradesh,Central,Automobile,Food,3,4201,,,,
1002038,Christina,P00200242,M,46-50,47,0,Jharkhand,Eastern,Retail,Food,4,4199,,,,
1002038,Christina,P00200242,M,46-50,47,0,Telangana,Southern,Retail,Food,1,4199,,,,
1005172,Holloman,P00265742,M,36-45,45,1,Karnataka,Southern,Textile,Electronics & Gadgets,1,4194,,,,
1004673,Lee,P00224442,F,36-45,37,0,Delhi,Central,Healthcare,Stationery,3,4192,,,,
1001671,Manish,P00310742,F,36-45,43,0,Delhi,Central,Construction,Footwear & Shoes,4,4192,,,,
1004595,Roland,P00084842,F,26-35,28,0,Karnataka,Southern,Hospitality,Footwear & Shoes,2,4192,,,,
1001017,Farhat,P00041342,F,36-45,39,1,Maharashtra,Western,Chemical,Electronics & Gadgets,4,4192,,,,
1003660,Tushina,P00209642,F,36-45,36,0,Delhi,Central,Food Processing,Footwear & Shoes,4,4191,,,,
1004418,Sibella,P00153742,M,51-55,55,1,Delhi,Central,IT Sector,Electronics & Gadgets,4,4191,,,,
1002994,Hemant,P00199042,F,36-45,41,0,Rajasthan,Northern,Media,Electronics & Gadgets,3,4191,,,,
1000996,Syed,P00193542,F,26-35,29,0,Punjab,Northern,Healthcare,Electronics & Gadgets,4,4190,,,,
1004224,Sahil,P0095842,M,46-50,50,1,Uttar Pradesh,Central,Hospitality,Electronics & Gadgets,1,4190,,,,
1005105,Becker,P00252742,F,51-55,51,0,Maharashtra,Western,Healthcare,Food,1,4189,,,,
1003292,Dipali,P00051442,M,51-55,51,1,Madhya Pradesh,Central,Banking,Electronics & Gadgets,2,4188,,,,
1002105,VanderZanden,P00178642,F,26-35,27,0,Punjab,Northern,Aviation,Electronics & Gadgets,2,4188,,,,
1001482,Gardner,P00284042,F,26-35,26,0,Andhra Pradesh,Southern,Lawyer,Electronics & Gadgets,4,4187,,,,
1004344,Hildebrand,P00266442,F,26-35,34,1,Delhi,Central,IT Sector,Food,1,4186,,,,
1004277,Sanjay,P00035842,F,36-45,42,0,Jharkhand,Eastern,Govt,Electronics & Gadgets,2,4186,,,,
1002572,Chris,P00114942,F,36-45,39,1,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,3,4184,,,,
1002572,Chris,P00114942,F,36-45,39,1,Madhya Pradesh,Central,Banking,Electronics & Gadgets,3,4184,,,,
1001908,Anmol,P00270042,F,55+,56,1,Delhi,Central,Construction,Food,2,4179,,,,
1005605,Bühler,P00117442,M,18-25,22,1,Haryana,Northern,IT Sector,Electronics & Gadgets,1,4178,,,,
1003927,Sarah,P00157642,M,26-35,31,1,Karnataka,Southern,Govt,Electronics & Gadgets,2,4178,,,,
1005553,Butterfield,P00181842,F,36-45,43,0,Kerala,Southern,Automobile,Electronics & Gadgets,1,4178,,,,
1001421,Fjeld,P00278942,F,0-17,12,0,Maharashtra,Western,Healthcare,Furniture,1,4178,,,,
1000053,Howell,P00363242,M,26-35,29,0,Uttar Pradesh,Central,Chemical,Footwear & Shoes,2,4178,,,,
1001357,Julie,P00244342,F,46-50,46,0,Andhra Pradesh,Southern,Media,Food,2,4177,,,,
1005973,Tim,P00114942,F,0-17,16,0,Kerala,Southern,Healthcare,Furniture,3,4177,,,,
1002955,Soodesh,P00251442,F,36-45,44,0,Uttar Pradesh,Central,Hospitality,Electronics & Gadgets,2,4175,,,,
1005063,Dhanraj,P00241642,M,0-17,16,0,Delhi,Central,Food Processing,Electronics & Gadgets,2,4174,,,,
1005170,Elias,P00110942,F,18-25,22,1,Madhya Pradesh,Central,Hospitality,Electronics & Gadgets,4,4174,,,,
1003007,Maurice,P00179342,F,36-45,42,1,Karnataka,Southern,Lawyer,Food,4,4172,,,,
1002361,Jones,P00218642,F,55+,87,1,Maharashtra,Western,IT Sector,Food,2,4171,,,,
1005502,Brockman,P00344842,F,26-35,30,1,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,2,4171,,,,
1003539,Rahul,P00212142,M,26-35,27,1,Karnataka,Southern,Construction,Electronics & Gadgets,3,4169,,,,
1003498,Sukruta,P00149342,F,26-35,32,0,Rajasthan,Northern,Aviation,Food,3,4169,,,,
1004867,Chandni,P00107642,F,26-35,32,0,Andhra Pradesh,Southern,Retail,Electronics & Gadgets,2,4166,,,,
1005759,Tushina,P00221342,M,26-35,27,0,Haryana,Northern,IT Sector,Electronics & Gadgets,1,4164,,,,
1005759,Tushina,P00221342,M,26-35,27,0,Telangana,Southern,IT Sector,Electronics & Gadgets,4,4164,,,,
1005271,Noel,P00289942,M,26-35,31,1,Karnataka,Southern,Media,Food,3,4161,,,,
1000678,Barnes,P00265242,F,26-35,28,0,Bihar,Eastern,Construction,Food,1,4160,,,,
1000473,Saloni,P00085842,M,18-25,19,0,Uttarakhand,Central,Banking,Electronics & Gadgets,2,4159,,,,
1005733,Grinstein,P00093342,F,26-35,27,0,Uttar Pradesh,Central,Construction,Food,1,4157,,,,
1003592,Hooks,P00360142,M,55+,75,0,Uttar Pradesh,Central,Banking,Electronics & Gadgets,3,4156,,,,
1001528,Halladay,P00113042,F,26-35,30,1,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,1,4154,,,,
1001474,Folk,P00345842,F,26-35,32,0,Haryana,Northern,Healthcare,Food,4,4154,,,,
1001755,Eason,P00151742,M,18-25,22,0,Maharashtra,Western,Govt,Electronics & Gadgets,2,4154,,,,
1003934,Ann,P00161442,F,26-35,28,0,Maharashtra,Western,Healthcare,Food,1,4153,,,,
1000710,Nripraj,P00309342,F,26-35,28,0,Madhya Pradesh,Central,Chemical,Food,1,4150,,,,
1004408,Harsh,P00117142,M,46-50,48,0,Uttar Pradesh,Central,Hospitality,Electronics & Gadgets,1,4150,,,,
